measure_date,measure_date_UTC,imbalance,positive_imbalance_settlement_price,negative_imbalance_settlement_price,da_price_15min
2025-07-09 12:00:00.0000000 +00:00,2025-07-09 12:00:00+00:00,172.0,-7.98,-7.36,0.0
2025-07-09 12:15:00.0000000 +00:00,2025-07-09 12:15:00+00:00,237.0,-15.22,-14.06,0.0
2025-07-09 12:30:00.0000000 +00:00,2025-07-09 12:30:00+00:00,239.0,-9.79,-9.05,0.0
2025-07-09 12:45:00.0000000 +00:00,2025-07-09 12:45:00+00:00,236.0,-14.2,-13.12,0.0
2025-07-09 13:00:00.0000000 +00:00,2025-07-09 13:00:00+00:00,236.0,-13.59,-12.55,5.0
2025-07-09 13:15:00.0000000 +00:00,2025-07-09 13:15:00+00:00,340.0,-10.8,-9.98,5.0
2025-07-09 13:30:00.0000000 +00:00,2025-07-09 13:30:00+00:00,197.0,-2.2,-2.04,5.0
2025-07-09 13:45:00.0000000 +00:00,2025-07-09 13:45:00+00:00,259.0,-150.04,-138.56,5.0
2025-07-09 14:00:00.0000000 +00:00,2025-07-09 14:00:00+00:00,246.0,-58.44,-53.96,2.93
2025-07-09 14:15:00.0000000 +00:00,2025-07-09 14:15:00+00:00,147.0,-2.43,-2.25,2.93
2025-07-09 14:30:00.0000000 +00:00,2025-07-09 14:30:00+00:00,57.0,7.94,8.6,2.93
2025-07-09 14:45:00.0000000 +00:00,2025-07-09 14:45:00+00:00,75.0,-10.36,-9.56,2.93
2025-07-09 15:00:00.0000000 +00:00,2025-07-09 15:00:00+00:00,182.0,-98.24,-90.72,30.02
2025-07-09 15:15:00.0000000 +00:00,2025-07-09 15:15:00+00:00,84.0,11.97,12.97,30.02
2025-07-09 15:30:00.0000000 +00:00,2025-07-09 15:30:00+00:00,-38.0,-21.56,-19.9,30.02
2025-07-09 15:45:00.0000000 +00:00,2025-07-09 15:45:00+00:00,15.0,11.15,12.07,30.02
2025-07-09 16:00:00.0000000 +00:00,2025-07-09 16:00:00+00:00,129.0,-1.09,-1.01,64.28
2025-07-09 16:15:00.0000000 +00:00,2025-07-09 16:15:00+00:00,181.0,54.46,58.98,64.28
2025-07-09 16:30:00.0000000 +00:00,2025-07-09 16:30:00+00:00,138.0,58.65,63.51,64.28
2025-07-09 16:45:00.0000000 +00:00,2025-07-09 16:45:00+00:00,-41.0,65.04,70.44,64.28
2025-07-09 17:00:00.0000000 +00:00,2025-07-09 17:00:00+00:00,23.0,59.03,63.93,103.96
2025-07-09 17:15:00.0000000 +00:00,2025-07-09 17:15:00+00:00,47.0,76.21,82.53,103.96
2025-07-09 17:30:00.0000000 +00:00,2025-07-09 17:30:00+00:00,25.0,82.11,88.91,103.96
2025-07-09 17:45:00.0000000 +00:00,2025-07-09 17:45:00+00:00,-48.0,107.71,116.63,103.96
2025-07-09 18:00:00.0000000 +00:00,2025-07-09 18:00:00+00:00,-198.0,125.47,135.87,111.23
2025-07-09 18:15:00.0000000 +00:00,2025-07-09 18:15:00+00:00,-150.0,206.78,223.92,111.23
2025-07-09 18:30:00.0000000 +00:00,2025-07-09 18:30:00+00:00,-177.0,59.61,64.55,111.23
2025-07-09 18:45:00.0000000 +00:00,2025-07-09 18:45:00+00:00,-130.0,100.18,108.48,111.23
2025-07-09 19:00:00.0000000 +00:00,2025-07-09 19:00:00+00:00,-245.0,120.27,130.23,95.16
2025-07-09 19:15:00.0000000 +00:00,2025-07-09 19:15:00+00:00,-225.0,138.92,150.44,95.16
2025-07-09 19:30:00.0000000 +00:00,2025-07-09 19:30:00+00:00,-250.0,139.09,150.63,95.16
2025-07-09 19:45:00.0000000 +00:00,2025-07-09 19:45:00+00:00,-152.0,129.25,139.97,95.16
2025-07-09 20:00:00.0000000 +00:00,2025-07-09 20:00:00+00:00,-99.0,85.17,92.23,115.91
2025-07-09 20:15:00.0000000 +00:00,2025-07-09 20:15:00+00:00,76.0,55.39,59.99,115.91
2025-07-09 20:30:00.0000000 +00:00,2025-07-09 20:30:00+00:00,-1.0,132.38,143.36,115.91
2025-07-09 20:45:00.0000000 +00:00,2025-07-09 20:45:00+00:00,15.0,60.5,65.52,115.91
2025-07-09 21:00:00.0000000 +00:00,2025-07-09 21:00:00+00:00,-151.0,98.09,106.23,97.37
2025-07-09 21:15:00.0000000 +00:00,2025-07-09 21:15:00+00:00,-70.0,69.64,75.42,97.37
2025-07-09 21:30:00.0000000 +00:00,2025-07-09 21:30:00+00:00,-101.0,68.18,73.84,97.37
2025-07-09 21:45:00.0000000 +00:00,2025-07-09 21:45:00+00:00,-14.0,71.73,77.67,97.37
2025-07-09 22:00:00.0000000 +00:00,2025-07-09 22:00:00+00:00,-213.0,80.61,87.29,100.91
2025-07-09 22:15:00.0000000 +00:00,2025-07-09 22:15:00+00:00,-92.0,109.29,118.35,100.91
2025-07-09 22:30:00.0000000 +00:00,2025-07-09 22:30:00+00:00,-246.0,115.99,125.61,100.91
2025-07-09 22:45:00.0000000 +00:00,2025-07-09 22:45:00+00:00,-92.0,118.28,128.08,100.91
2025-07-09 23:00:00.0000000 +00:00,2025-07-09 23:00:00+00:00,-187.0,124.04,134.32,95.73
2025-07-09 23:15:00.0000000 +00:00,2025-07-09 23:15:00+00:00,-112.0,126.76,137.26,95.73
2025-07-09 23:30:00.0000000 +00:00,2025-07-09 23:30:00+00:00,-195.0,128.2,138.82,95.73
2025-07-09 23:45:00.0000000 +00:00,2025-07-09 23:45:00+00:00,-108.0,130.43,141.25,95.73
2025-07-10 00:00:00.0000000 +00:00,2025-07-10 00:00:00+00:00,-35.0,124.57,134.89,89.1
2025-07-10 00:15:00.0000000 +00:00,2025-07-10 00:15:00+00:00,-36.0,127.95,138.55,89.1
2025-07-10 00:30:00.0000000 +00:00,2025-07-10 00:30:00+00:00,-125.0,127.81,138.41,89.1
2025-07-10 00:45:00.0000000 +00:00,2025-07-10 00:45:00+00:00,-100.0,127.95,138.55,89.1
2025-07-10 01:00:00.0000000 +00:00,2025-07-10 01:00:00+00:00,-123.0,127.95,138.55,66.89
2025-07-10 01:15:00.0000000 +00:00,2025-07-10 01:15:00+00:00,-16.0,132.0,142.94,66.89
2025-07-10 01:30:00.0000000 +00:00,2025-07-10 01:30:00+00:00,-36.0,129.18,139.88,66.89
2025-07-10 01:45:00.0000000 +00:00,2025-07-10 01:45:00+00:00,-3.0,127.81,138.41,66.89
2025-07-10 02:00:00.0000000 +00:00,2025-07-10 02:00:00+00:00,-53.0,114.72,124.24,48.68
2025-07-10 02:15:00.0000000 +00:00,2025-07-10 02:15:00+00:00,-54.0,114.72,124.24,48.68
2025-07-10 02:30:00.0000000 +00:00,2025-07-10 02:30:00+00:00,73.0,-1.6,-1.48,48.68
2025-07-10 02:45:00.0000000 +00:00,2025-07-10 02:45:00+00:00,6.0,55.55,60.15,48.68
2025-07-10 03:00:00.0000000 +00:00,2025-07-10 03:00:00+00:00,538.0,-27.25,-25.17,60.43
2025-07-10 03:15:00.0000000 +00:00,2025-07-10 03:15:00+00:00,44.0,37.71,40.83,60.43
2025-07-10 03:30:00.0000000 +00:00,2025-07-10 03:30:00+00:00,-383.0,98.42,106.58,60.43
2025-07-10 03:45:00.0000000 +00:00,2025-07-10 03:45:00+00:00,5.0,52.5,56.86,60.43
2025-07-10 04:00:00.0000000 +00:00,2025-07-10 04:00:00+00:00,476.0,46.61,50.47,86.3
2025-07-10 04:15:00.0000000 +00:00,2025-07-10 04:15:00+00:00,-466.0,85.29,92.37,86.3
2025-07-10 04:30:00.0000000 +00:00,2025-07-10 04:30:00+00:00,-47.0,68.85,74.55,86.3
2025-07-10 04:45:00.0000000 +00:00,2025-07-10 04:45:00+00:00,-220.0,74.05,80.19,86.3
2025-07-10 05:00:00.0000000 +00:00,2025-07-10 05:00:00+00:00,32.0,75.66,81.94,90.47
2025-07-10 05:15:00.0000000 +00:00,2025-07-10 05:15:00+00:00,-110.0,85.15,92.21,90.47
2025-07-10 05:30:00.0000000 +00:00,2025-07-10 05:30:00+00:00,-105.0,113.44,122.84,90.47
2025-07-10 05:45:00.0000000 +00:00,2025-07-10 05:45:00+00:00,-68.0,108.61,117.61,90.47
2025-07-10 06:00:00.0000000 +00:00,2025-07-10 06:00:00+00:00,-221.0,103.21,111.77,91.42
2025-07-10 06:15:00.0000000 +00:00,2025-07-10 06:15:00+00:00,-234.0,105.65,114.41,91.42
2025-07-10 06:30:00.0000000 +00:00,2025-07-10 06:30:00+00:00,-275.0,86.52,93.7,91.42
2025-07-10 06:45:00.0000000 +00:00,2025-07-10 06:45:00+00:00,-204.0,73.26,79.34,91.42
2025-07-10 07:00:00.0000000 +00:00,2025-07-10 07:00:00+00:00,-115.0,79.48,86.06,79.29
2025-07-10 07:15:00.0000000 +00:00,2025-07-10 07:15:00+00:00,-83.0,90.15,97.63,79.29
2025-07-10 07:30:00.0000000 +00:00,2025-07-10 07:30:00+00:00,-60.0,77.09,83.49,79.29
2025-07-10 07:45:00.0000000 +00:00,2025-07-10 07:45:00+00:00,73.0,62.34,67.5,79.29
2025-07-10 08:00:00.0000000 +00:00,2025-07-10 08:00:00+00:00,39.0,76.46,82.8,33.45
2025-07-10 08:15:00.0000000 +00:00,2025-07-10 08:15:00+00:00,258.0,33.89,36.69,33.45
2025-07-10 08:30:00.0000000 +00:00,2025-07-10 08:30:00+00:00,204.0,-26.05,-24.05,33.45
2025-07-10 08:45:00.0000000 +00:00,2025-07-10 08:45:00+00:00,287.0,-0.67,-0.61,33.45
2025-07-10 09:00:00.0000000 +00:00,2025-07-10 09:00:00+00:00,235.0,33.22,35.98,19.99
2025-07-10 09:15:00.0000000 +00:00,2025-07-10 09:15:00+00:00,268.0,27.98,30.3,19.99
2025-07-10 09:30:00.0000000 +00:00,2025-07-10 09:30:00+00:00,336.0,18.02,19.52,19.99
2025-07-10 09:45:00.0000000 +00:00,2025-07-10 09:45:00+00:00,369.0,16.07,17.41,19.99
2025-07-10 10:00:00.0000000 +00:00,2025-07-10 10:00:00+00:00,226.0,12.42,13.46,40.5
2025-07-10 10:15:00.0000000 +00:00,2025-07-10 10:15:00+00:00,373.0,12.58,13.62,40.5
2025-07-10 10:30:00.0000000 +00:00,2025-07-10 10:30:00+00:00,300.0,12.48,13.52,40.5
2025-07-10 10:45:00.0000000 +00:00,2025-07-10 10:45:00+00:00,381.0,12.7,13.76,40.5
2025-07-10 11:00:00.0000000 +00:00,2025-07-10 11:00:00+00:00,325.0,18.91,20.47,17.59
2025-07-10 11:15:00.0000000 +00:00,2025-07-10 11:15:00+00:00,360.0,18.88,20.44,17.59
2025-07-10 11:30:00.0000000 +00:00,2025-07-10 11:30:00+00:00,329.0,20.57,22.27,17.59
2025-07-10 11:45:00.0000000 +00:00,2025-07-10 11:45:00+00:00,398.0,19.42,21.02,17.59
2025-07-10 12:00:00.0000000 +00:00,2025-07-10 12:00:00+00:00,214.0,17.99,19.49,11.9
2025-07-10 12:15:00.0000000 +00:00,2025-07-10 12:15:00+00:00,125.0,15.36,16.64,11.9
2025-07-10 12:30:00.0000000 +00:00,2025-07-10 12:30:00+00:00,235.0,16.18,17.52,11.9
2025-07-10 12:45:00.0000000 +00:00,2025-07-10 12:45:00+00:00,318.0,15.58,16.88,11.9
2025-07-10 13:00:00.0000000 +00:00,2025-07-10 13:00:00+00:00,225.0,15.53,16.81,16.49
2025-07-10 13:15:00.0000000 +00:00,2025-07-10 13:15:00+00:00,252.0,12.47,13.51,16.49
2025-07-10 13:30:00.0000000 +00:00,2025-07-10 13:30:00+00:00,229.0,3.04,3.3,16.49
2025-07-10 13:45:00.0000000 +00:00,2025-07-10 13:45:00+00:00,237.0,7.89,8.55,16.49
2025-07-10 14:00:00.0000000 +00:00,2025-07-10 14:00:00+00:00,171.0,6.23,6.75,39.27
2025-07-10 14:15:00.0000000 +00:00,2025-07-10 14:15:00+00:00,197.0,8.49,9.19,39.27
2025-07-10 14:30:00.0000000 +00:00,2025-07-10 14:30:00+00:00,205.0,9.46,10.24,39.27
2025-07-10 14:45:00.0000000 +00:00,2025-07-10 14:45:00+00:00,89.0,9.77,10.59,39.27
2025-07-10 15:00:00.0000000 +00:00,2025-07-10 15:00:00+00:00,708.0,17.28,18.72,49.39
2025-07-10 15:15:00.0000000 +00:00,2025-07-10 15:15:00+00:00,-269.0,33.79,36.59,49.39
2025-07-10 15:30:00.0000000 +00:00,2025-07-10 15:30:00+00:00,64.0,21.61,23.41,49.39
2025-07-10 15:45:00.0000000 +00:00,2025-07-10 15:45:00+00:00,73.0,40.86,44.24,49.39
2025-07-10 16:00:00.0000000 +00:00,2025-07-10 16:00:00+00:00,298.0,22.06,23.88,70.21
2025-07-10 16:15:00.0000000 +00:00,2025-07-10 16:15:00+00:00,281.0,53.07,57.47,70.21
2025-07-10 16:30:00.0000000 +00:00,2025-07-10 16:30:00+00:00,264.0,56.91,61.63,70.21
2025-07-10 16:45:00.0000000 +00:00,2025-07-10 16:45:00+00:00,146.0,55.9,60.54,70.21
2025-07-10 17:00:00.0000000 +00:00,2025-07-10 17:00:00+00:00,1.0,61.17,66.25,99.99
2025-07-10 17:15:00.0000000 +00:00,2025-07-10 17:15:00+00:00,-55.0,124.81,135.15,99.99
2025-07-10 17:30:00.0000000 +00:00,2025-07-10 17:30:00+00:00,-18.0,107.18,116.06,99.99
2025-07-10 17:45:00.0000000 +00:00,2025-07-10 17:45:00+00:00,-147.0,114.33,123.81,99.99
2025-07-10 18:00:00.0000000 +00:00,2025-07-10 18:00:00+00:00,-137.0,144.18,156.14,110.04
2025-07-10 18:15:00.0000000 +00:00,2025-07-10 18:15:00+00:00,-215.0,144.54,156.52,110.04
2025-07-10 18:30:00.0000000 +00:00,2025-07-10 18:30:00+00:00,-174.0,131.58,142.48,110.04
2025-07-10 18:45:00.0000000 +00:00,2025-07-10 18:45:00+00:00,-136.0,132.01,142.95,110.04
2025-07-10 19:00:00.0000000 +00:00,2025-07-10 19:00:00+00:00,-273.0,113.07,122.45,100.16
2025-07-10 19:15:00.0000000 +00:00,2025-07-10 19:15:00+00:00,-315.0,109.79,118.89,100.16
2025-07-10 19:30:00.0000000 +00:00,2025-07-10 19:30:00+00:00,-204.0,160.9,174.24,100.16
2025-07-10 19:45:00.0000000 +00:00,2025-07-10 19:45:00+00:00,-148.0,138.2,149.66,100.16
2025-07-10 20:00:00.0000000 +00:00,2025-07-10 20:00:00+00:00,-225.0,63.02,68.24,111.0
2025-07-10 20:15:00.0000000 +00:00,2025-07-10 20:15:00+00:00,-59.0,52.3,56.64,111.0
2025-07-10 20:30:00.0000000 +00:00,2025-07-10 20:30:00+00:00,-76.0,52.37,56.71,111.0
2025-07-10 20:45:00.0000000 +00:00,2025-07-10 20:45:00+00:00,65.0,69.13,74.87,111.0
2025-07-10 21:00:00.0000000 +00:00,2025-07-10 21:00:00+00:00,-1.0,121.9,132.0,93.65
2025-07-10 21:15:00.0000000 +00:00,2025-07-10 21:15:00+00:00,162.0,8.6,9.32,93.65
2025-07-10 21:30:00.0000000 +00:00,2025-07-10 21:30:00+00:00,131.0,50.57,54.77,93.65
2025-07-10 21:45:00.0000000 +00:00,2025-07-10 21:45:00+00:00,253.0,-4.44,-4.1,93.65
2025-07-10 22:00:00.0000000 +00:00,2025-07-10 22:00:00+00:00,-61.0,83.71,90.65,73.12
2025-07-10 22:15:00.0000000 +00:00,2025-07-10 22:15:00+00:00,-3.0,115.53,125.11,73.12
2025-07-10 22:30:00.0000000 +00:00,2025-07-10 22:30:00+00:00,459.0,25.82,27.96,73.12
2025-07-10 22:45:00.0000000 +00:00,2025-07-10 22:45:00+00:00,309.0,-45.09,-41.63,73.12
2025-07-10 23:00:00.0000000 +00:00,2025-07-10 23:00:00+00:00,150.0,-11.03,-10.19,62.48
2025-07-10 23:15:00.0000000 +00:00,2025-07-10 23:15:00+00:00,216.0,-52.2,-48.2,62.48
2025-07-10 23:30:00.0000000 +00:00,2025-07-10 23:30:00+00:00,143.0,14.56,15.76,62.48
2025-07-10 23:45:00.0000000 +00:00,2025-07-10 23:45:00+00:00,-185.0,-2.43,-2.25,62.48
2025-07-11 00:00:00.0000000 +00:00,2025-07-11 00:00:00+00:00,127.0,26.92,29.16,51.1
2025-07-11 00:15:00.0000000 +00:00,2025-07-11 00:15:00+00:00,711.0,-70.54,-65.14,51.1
2025-07-11 00:30:00.0000000 +00:00,2025-07-11 00:30:00+00:00,348.0,11.87,12.85,51.1
2025-07-11 00:45:00.0000000 +00:00,2025-07-11 00:45:00+00:00,337.0,19.34,20.94,51.1
2025-07-11 01:00:00.0000000 +00:00,2025-07-11 01:00:00+00:00,127.0,20.63,22.33,50.61
2025-07-11 01:15:00.0000000 +00:00,2025-07-11 01:15:00+00:00,7.0,21.27,23.03,50.61
2025-07-11 01:30:00.0000000 +00:00,2025-07-11 01:30:00+00:00,13.0,20.43,22.13,50.61
2025-07-11 01:45:00.0000000 +00:00,2025-07-11 01:45:00+00:00,-403.0,30.08,32.58,50.61
2025-07-11 02:00:00.0000000 +00:00,2025-07-11 02:00:00+00:00,-15.0,114.71,124.21,44.16
2025-07-11 02:15:00.0000000 +00:00,2025-07-11 02:15:00+00:00,-61.0,111.53,120.77,44.16
2025-07-11 02:30:00.0000000 +00:00,2025-07-11 02:30:00+00:00,355.0,22.14,23.98,44.16
2025-07-11 02:45:00.0000000 +00:00,2025-07-11 02:45:00+00:00,-80.0,79.16,85.72,44.16
2025-07-11 03:00:00.0000000 +00:00,2025-07-11 03:00:00+00:00,13.0,23.33,25.27,39.78
2025-07-11 03:15:00.0000000 +00:00,2025-07-11 03:15:00+00:00,-37.0,28.69,31.07,39.78
2025-07-11 03:30:00.0000000 +00:00,2025-07-11 03:30:00+00:00,-55.0,27.91,30.23,39.78
2025-07-11 03:45:00.0000000 +00:00,2025-07-11 03:45:00+00:00,-92.0,50.92,55.14,39.78
2025-07-11 04:00:00.0000000 +00:00,2025-07-11 04:00:00+00:00,-237.0,41.01,44.41,56.01
2025-07-11 04:15:00.0000000 +00:00,2025-07-11 04:15:00+00:00,144.0,36.28,39.28,56.01
2025-07-11 04:30:00.0000000 +00:00,2025-07-11 04:30:00+00:00,89.0,32.53,35.23,56.01
2025-07-11 04:45:00.0000000 +00:00,2025-07-11 04:45:00+00:00,82.0,39.11,42.35,56.01
2025-07-11 05:00:00.0000000 +00:00,2025-07-11 05:00:00+00:00,615.0,24.5,26.54,65.82
2025-07-11 05:15:00.0000000 +00:00,2025-07-11 05:15:00+00:00,176.0,34.57,37.43,65.82
2025-07-11 05:30:00.0000000 +00:00,2025-07-11 05:30:00+00:00,-186.0,52.03,56.35,65.82
2025-07-11 05:45:00.0000000 +00:00,2025-07-11 05:45:00+00:00,90.0,33.28,36.04,65.82
2025-07-11 06:00:00.0000000 +00:00,2025-07-11 06:00:00+00:00,577.0,28.82,31.2,57.2
2025-07-11 06:15:00.0000000 +00:00,2025-07-11 06:15:00+00:00,-221.0,36.7,39.74,57.2
2025-07-11 06:30:00.0000000 +00:00,2025-07-11 06:30:00+00:00,-20.0,110.25,119.39,57.2
2025-07-11 06:45:00.0000000 +00:00,2025-07-11 06:45:00+00:00,-26.0,72.21,78.19,57.2
2025-07-11 07:00:00.0000000 +00:00,2025-07-11 07:00:00+00:00,-112.0,100.2,108.5,60.05
2025-07-11 07:15:00.0000000 +00:00,2025-07-11 07:15:00+00:00,381.0,28.78,31.16,60.05
2025-07-11 07:30:00.0000000 +00:00,2025-07-11 07:30:00+00:00,-314.0,62.29,67.45,60.05
2025-07-11 07:45:00.0000000 +00:00,2025-07-11 07:45:00+00:00,113.0,33.37,36.13,60.05
2025-07-11 08:00:00.0000000 +00:00,2025-07-11 08:00:00+00:00,-151.0,61.22,66.3,50.0
2025-07-11 08:15:00.0000000 +00:00,2025-07-11 08:15:00+00:00,71.0,27.58,29.86,50.0
2025-07-11 08:30:00.0000000 +00:00,2025-07-11 08:30:00+00:00,165.0,25.72,27.86,50.0
2025-07-11 08:45:00.0000000 +00:00,2025-07-11 08:45:00+00:00,174.0,24.76,26.82,50.0
2025-07-11 09:00:00.0000000 +00:00,2025-07-11 09:00:00+00:00,149.0,21.6,23.4,28.35
2025-07-11 09:15:00.0000000 +00:00,2025-07-11 09:15:00+00:00,278.0,23.16,25.08,28.35
2025-07-11 09:30:00.0000000 +00:00,2025-07-11 09:30:00+00:00,346.0,22.02,23.84,28.35
2025-07-11 09:45:00.0000000 +00:00,2025-07-11 09:45:00+00:00,264.0,20.39,22.09,28.35
2025-07-11 10:00:00.0000000 +00:00,2025-07-11 10:00:00+00:00,157.0,20.35,22.03,39.46
2025-07-11 10:15:00.0000000 +00:00,2025-07-11 10:15:00+00:00,323.0,20.67,22.39,39.46
2025-07-11 10:30:00.0000000 +00:00,2025-07-11 10:30:00+00:00,208.0,20.71,22.43,39.46
2025-07-11 10:45:00.0000000 +00:00,2025-07-11 10:45:00+00:00,262.0,21.13,22.89,39.46
2025-07-11 11:00:00.0000000 +00:00,2025-07-11 11:00:00+00:00,95.0,21.67,23.47,28.11
2025-07-11 11:15:00.0000000 +00:00,2025-07-11 11:15:00+00:00,159.0,-1.79,-1.65,28.11
2025-07-11 11:30:00.0000000 +00:00,2025-07-11 11:30:00+00:00,215.0,0.5,0.54,28.11
2025-07-11 11:45:00.0000000 +00:00,2025-07-11 11:45:00+00:00,213.0,-7.8,-7.2,28.11
2025-07-11 12:00:00.0000000 +00:00,2025-07-11 12:00:00+00:00,221.0,-10.62,-9.8,32.04
2025-07-11 12:15:00.0000000 +00:00,2025-07-11 12:15:00+00:00,219.0,-12.52,-11.56,32.04
2025-07-11 12:30:00.0000000 +00:00,2025-07-11 12:30:00+00:00,190.0,-12.47,-11.51,32.04
2025-07-11 12:45:00.0000000 +00:00,2025-07-11 12:45:00+00:00,175.0,-7.85,-7.25,32.04
2025-07-11 13:00:00.0000000 +00:00,2025-07-11 13:00:00+00:00,270.0,-3.88,-3.58,22.38
2025-07-11 13:15:00.0000000 +00:00,2025-07-11 13:15:00+00:00,332.0,0.94,1.02,22.38
2025-07-11 13:30:00.0000000 +00:00,2025-07-11 13:30:00+00:00,325.0,1.23,1.33,22.38
2025-07-11 13:45:00.0000000 +00:00,2025-07-11 13:45:00+00:00,330.0,1.01,1.09,22.38
2025-07-11 14:00:00.0000000 +00:00,2025-07-11 14:00:00+00:00,363.0,6.04,6.54,30.7
2025-07-11 14:15:00.0000000 +00:00,2025-07-11 14:15:00+00:00,391.0,5.27,5.71,30.7
2025-07-11 14:30:00.0000000 +00:00,2025-07-11 14:30:00+00:00,213.0,5.42,5.86,30.7
2025-07-11 14:45:00.0000000 +00:00,2025-07-11 14:45:00+00:00,545.0,5.22,5.66,30.7
2025-07-11 15:00:00.0000000 +00:00,2025-07-11 15:00:00+00:00,195.0,13.8,14.94,47.85
2025-07-11 15:15:00.0000000 +00:00,2025-07-11 15:15:00+00:00,-204.0,36.2,39.2,47.85
2025-07-11 15:30:00.0000000 +00:00,2025-07-11 15:30:00+00:00,135.0,25.13,27.21,47.85
2025-07-11 15:45:00.0000000 +00:00,2025-07-11 15:45:00+00:00,190.0,27.4,29.68,47.85
2025-07-11 16:00:00.0000000 +00:00,2025-07-11 16:00:00+00:00,772.0,32.92,35.64,66.57
2025-07-11 16:15:00.0000000 +00:00,2025-07-11 16:15:00+00:00,-311.0,62.03,67.17,66.57
2025-07-11 16:30:00.0000000 +00:00,2025-07-11 16:30:00+00:00,129.0,30.26,32.76,66.57
2025-07-11 16:45:00.0000000 +00:00,2025-07-11 16:45:00+00:00,48.0,27.16,29.42,66.57
2025-07-11 17:00:00.0000000 +00:00,2025-07-11 17:00:00+00:00,218.0,29.38,31.82,77.7
2025-07-11 17:15:00.0000000 +00:00,2025-07-11 17:15:00+00:00,119.0,35.67,38.63,77.7
2025-07-11 17:30:00.0000000 +00:00,2025-07-11 17:30:00+00:00,71.0,65.11,70.51,77.7
2025-07-11 17:45:00.0000000 +00:00,2025-07-11 17:45:00+00:00,-26.0,80.37,87.03,77.7
2025-07-11 18:00:00.0000000 +00:00,2025-07-11 18:00:00+00:00,-112.0,82.78,89.64,71.92
2025-07-11 18:15:00.0000000 +00:00,2025-07-11 18:15:00+00:00,-70.0,94.42,102.24,71.92
2025-07-11 18:30:00.0000000 +00:00,2025-07-11 18:30:00+00:00,-111.0,79.24,85.8,71.92
2025-07-11 18:45:00.0000000 +00:00,2025-07-11 18:45:00+00:00,-83.0,82.48,89.32,71.92
2025-07-11 19:00:00.0000000 +00:00,2025-07-11 19:00:00+00:00,-234.0,118.4,128.22,61.92
2025-07-11 19:15:00.0000000 +00:00,2025-07-11 19:15:00+00:00,-172.0,140.16,151.78,61.92
2025-07-11 19:30:00.0000000 +00:00,2025-07-11 19:30:00+00:00,-190.0,136.69,148.03,61.92
2025-07-11 19:45:00.0000000 +00:00,2025-07-11 19:45:00+00:00,-40.0,139.61,151.19,61.92
2025-07-11 20:00:00.0000000 +00:00,2025-07-11 20:00:00+00:00,-151.0,142.67,154.49,98.93
2025-07-11 20:15:00.0000000 +00:00,2025-07-11 20:15:00+00:00,-116.0,152.96,165.64,98.93
2025-07-11 20:30:00.0000000 +00:00,2025-07-11 20:30:00+00:00,-343.0,131.0,141.86,98.93
2025-07-11 20:45:00.0000000 +00:00,2025-07-11 20:45:00+00:00,-175.0,150.16,162.6,98.93
2025-07-11 21:00:00.0000000 +00:00,2025-07-11 21:00:00+00:00,-297.0,121.16,131.2,89.99
2025-07-11 21:15:00.0000000 +00:00,2025-07-11 21:15:00+00:00,-185.0,136.8,148.14,89.99
2025-07-11 21:30:00.0000000 +00:00,2025-07-11 21:30:00+00:00,-285.0,121.81,131.91,89.99
2025-07-11 21:45:00.0000000 +00:00,2025-07-11 21:45:00+00:00,-139.0,136.76,148.1,89.99
2025-07-11 22:00:00.0000000 +00:00,2025-07-11 22:00:00+00:00,-32.0,141.53,153.27,100.0
2025-07-11 22:15:00.0000000 +00:00,2025-07-11 22:15:00+00:00,77.0,90.68,98.2,100.0
2025-07-11 22:30:00.0000000 +00:00,2025-07-11 22:30:00+00:00,-117.0,67.69,73.31,100.0
2025-07-11 22:45:00.0000000 +00:00,2025-07-11 22:45:00+00:00,84.0,81.98,88.78,100.0
2025-07-11 23:00:00.0000000 +00:00,2025-07-11 23:00:00+00:00,-23.0,121.6,131.68,90.03
2025-07-11 23:15:00.0000000 +00:00,2025-07-11 23:15:00+00:00,26.0,76.6,82.96,90.03
2025-07-11 23:30:00.0000000 +00:00,2025-07-11 23:30:00+00:00,-16.0,121.67,131.75,90.03
2025-07-11 23:45:00.0000000 +00:00,2025-07-11 23:45:00+00:00,36.0,75.96,82.26,90.03
2025-07-12 00:00:00.0000000 +00:00,2025-07-12 00:00:00+00:00,-37.0,55.65,60.27,82.67
2025-07-12 00:15:00.0000000 +00:00,2025-07-12 00:15:00+00:00,-123.0,64.06,69.38,82.67
2025-07-12 00:30:00.0000000 +00:00,2025-07-12 00:30:00+00:00,-174.0,59.61,64.55,82.67
2025-07-12 00:45:00.0000000 +00:00,2025-07-12 00:45:00+00:00,-35.0,46.47,50.33,82.67
2025-07-12 01:00:00.0000000 +00:00,2025-07-12 01:00:00+00:00,-228.0,98.32,106.48,70.05
2025-07-12 01:15:00.0000000 +00:00,2025-07-12 01:15:00+00:00,-169.0,70.16,75.98,70.05
2025-07-12 01:30:00.0000000 +00:00,2025-07-12 01:30:00+00:00,-238.0,96.85,104.87,70.05
2025-07-12 01:45:00.0000000 +00:00,2025-07-12 01:45:00+00:00,-232.0,99.56,107.82,70.05
2025-07-12 02:00:00.0000000 +00:00,2025-07-12 02:00:00+00:00,-243.0,89.46,96.88,63.95
2025-07-12 02:15:00.0000000 +00:00,2025-07-12 02:15:00+00:00,-124.0,60.87,65.91,63.95
